datetime,temp_f,humidity
2025-06-02T01:45:00-07:00,62.6,96.0
2025-06-02T01:40:00-07:00,62.6,95.0
2025-06-02T01:35:00-07:00,62.8,95.0
2025-06-02T01:30:00-07:00,63.0,95.0
2025-06-02T01:25:00-07:00,62.8,95.0
2025-06-02T01:20:00-07:00,63.0,95.0
2025-06-02T01:15:00-07:00,63.0,95.0
2025-06-02T01:10:00-07:00,63.1,95.0
2025-06-02T01:05:00-07:00,63.1,95.0
2025-06-02T01:00:00-07:00,63.3,95.0
2025-06-02T00:55:00-07:00,63.5,95.0
2025-06-02T00:50:00-07:00,63.5,95.0
2025-06-02T00:45:00-07:00,63.5,95.0
2025-06-02T00:40:00-07:00,63.7,95.0
2025-06-02T00:35:00-07:00,63.7,95.0
2025-06-02T00:30:00-07:00,63.7,95.0
2025-06-02T00:25:00-07:00,63.7,95.0
2025-06-02T00:20:00-07:00,63.7,95.0
2025-06-02T00:15:00-07:00,63.7,95.0
2025-06-02T00:10:00-07:00,63.7,95.0
2025-06-02T00:05:00-07:00,63.7,95.0
2025-06-02T00:00:00-07:00,63.7,95.0
2025-05-12T23:55:00-07:00,59.7,86.0
2025-05-12T23:50:00-07:00,59.7,86.0
2025-05-12T23:45:00-07:00,59.7,86.0
2025-05-12T23:40:00-07:00,59.7,86.0
2025-05-12T23:35:00-07:00,59.7,86.0
2025-05-12T23:30:00-07:00,59.9,86.0
2025-05-12T23:25:00-07:00,59.9,87.0
2025-05-12T23:20:00-07:00,59.7,87.0
2025-05-12T23:15:00-07:00,59.5,87.0
2025-05-12T23:10:00-07:00,59.5,87.0
2025-05-12T23:05:00-07:00,59.5,87.0
2025-05-12T23:00:00-07:00,59.4,87.0
2025-05-12T22:55:00-07:00,59.4,87.0
2025-05-12T22:50:00-07:00,59.4,87.0
2025-05-12T22:45:00-07:00,59.5,87.0
2025-05-12T22:40:00-07:00,59.7,87.0
2025-05-12T22:35:00-07:00,59.7,87.0
2025-05-12T22:30:00-07:00,59.7,87.0
2025-05-12T22:25:00-07:00,59.9,87.0
2025-05-12T22:20:00-07:00,59.9,86.0
2025-05-12T22:15:00-07:00,59.9,86.0
2025-05-12T22:10:00-07:00,59.9,86.0
2025-05-12T22:05:00-07:00,59.9,86.0
2025-05-12T22:00:00-07:00,59.9,86.0
2025-05-12T21:55:00-07:00,59.9,86.0
2025-05-12T21:50:00-07:00,60.1,86.0
2025-05-12T21:45:00-07:00,60.1,86.0
2025-05-12T21:40:00-07:00,60.1,86.0
2025-05-12T21:35:00-07:00,60.1,86.0
2025-05-12T21:30:00-07:00,60.1,85.0
2025-05-12T21:25:00-07:00,60.1,85.0
2025-05-12T21:20:00-07:00,60.3,85.0
2025-05-12T21:15:00-07:00,60.3,85.0
2025-05-12T21:10:00-07:00,60.1,85.0
2025-05-12T21:05:00-07:00,60.3,85.0
2025-05-12T21:00:00-07:00,60.1,84.0
2025-05-12T20:55:00-07:00,59.9,84.0
2025-05-12T20:50:00-07:00,59.9,84.0
2025-05-12T20:45:00-07:00,59.9,84.0
2025-05-12T20:40:00-07:00,59.9,84.0
2025-05-12T20:35:00-07:00,59.9,84.0
2025-05-12T20:30:00-07:00,59.7,84.0
2025-05-12T20:25:00-07:00,59.7,84.0
2025-05-12T20:20:00-07:00,59.9,84.0
2025-05-12T20:15:00-07:00,59.9,84.0
2025-05-12T20:10:00-07:00,60.1,83.0
2025-05-12T20:05:00-07:00,60.1,84.0
2025-05-12T20:00:00-07:00,60.1,83.0
2025-05-12T19:55:00-07:00,60.1,83.0
2025-05-12T19:50:00-07:00,60.3,83.0
2025-05-12T19:45:00-07:00,59.9,83.0
2025-05-12T19:40:00-07:00,59.9,83.0
2025-05-12T19:35:00-07:00,59.9,83.0
2025-05-12T19:30:00-07:00,59.9,83.0
2025-05-12T19:25:00-07:00,60.1,83.0
2025-05-12T19:20:00-07:00,60.3,83.0
2025-05-12T19:15:00-07:00,60.4,83.0
2025-05-12T19:10:00-07:00,60.4,83.0
2025-05-12T19:05:00-07:00,60.6,82.0
2025-05-12T19:00:00-07:00,60.8,82.0
2025-05-12T18:55:00-07:00,60.8,82.0
2025-05-12T18:50:00-07:00,61.2,83.0
2025-05-12T18:45:00-07:00,61.3,83.0
2025-05-12T18:40:00-07:00,61.7,82.0
2025-05-12T18:35:00-07:00,62.1,82.0
2025-05-12T18:30:00-07:00,61.9,81.0
2025-05-12T18:25:00-07:00,62.1,80.0
2025-05-12T18:20:00-07:00,62.4,78.0
2025-05-12T18:15:00-07:00,63.0,78.0
2025-05-12T18:10:00-07:00,62.8,78.0
2025-05-12T18:05:00-07:00,63.1,78.0
2025-05-12T18:00:00-07:00,63.1,78.0
2025-05-12T17:55:00-07:00,63.7,77.0
2025-05-12T17:50:00-07:00,63.3,77.0
2025-05-12T17:45:00-07:00,63.5,77.0
2025-05-12T17:40:00-07:00,63.7,76.0
2025-05-12T17:35:00-07:00,64.0,77.0
2025-05-12T17:30:00-07:00,64.4,76.0
2025-05-12T17:25:00-07:00,65.7,75.0
2025-05-12T17:20:00-07:00,65.5,75.0
2025-05-12T17:15:00-07:00,66.2,74.0
2025-05-12T17:10:00-07:00,66.2,74.0
2025-05-12T17:05:00-07:00,66.6,71.0
2025-05-12T17:00:00-07:00,66.2,73.0
2025-05-12T16:55:00-07:00,66.7,73.0
2025-05-12T16:50:00-07:00,66.9,72.0
2025-05-12T16:45:00-07:00,66.7,72.0
2025-05-12T16:40:00-07:00,66.7,72.0
2025-05-12T16:35:00-07:00,66.2,74.0
2025-05-12T16:30:00-07:00,66.6,73.0
2025-05-12T16:25:00-07:00,67.3,72.0
2025-05-12T16:20:00-07:00,67.1,73.0
2025-05-12T16:15:00-07:00,67.8,72.0
2025-05-12T16:10:00-07:00,67.5,71.0
2025-05-12T16:05:00-07:00,67.3,72.0
2025-05-12T16:00:00-07:00,66.2,73.0
2025-05-12T15:55:00-07:00,66.7,73.0
2025-05-12T15:50:00-07:00,66.9,72.0
2025-05-12T15:45:00-07:00,65.5,74.0
2025-05-12T15:40:00-07:00,65.5,74.0
2025-05-12T15:35:00-07:00,64.2,76.0
2025-05-12T15:30:00-07:00,65.3,75.0
2025-05-12T15:25:00-07:00,65.3,75.0
2025-05-12T15:20:00-07:00,66.4,74.0
2025-05-12T15:15:00-07:00,66.2,75.0
2025-05-12T15:10:00-07:00,66.4,75.0
2025-05-12T15:05:00-07:00,65.8,76.0
2025-05-12T15:00:00-07:00,66.4,76.0
2025-05-12T14:55:00-07:00,67.1,75.0
2025-05-12T14:50:00-07:00,67.3,75.0
2025-05-12T14:45:00-07:00,67.5,75.0
2025-05-12T14:40:00-07:00,67.3,75.0
2025-05-12T14:35:00-07:00,67.5,74.0
2025-05-12T14:30:00-07:00,68.4,74.0
2025-05-12T14:25:00-07:00,68.4,73.0
2025-05-12T14:20:00-07:00,67.6,74.0
2025-05-12T14:15:00-07:00,68.2,74.0
2025-05-12T14:10:00-07:00,67.8,75.0
2025-05-12T14:05:00-07:00,68.2,74.0
2025-05-12T14:00:00-07:00,68.7,74.0
2025-05-12T13:55:00-07:00,68.2,75.0
2025-05-12T13:50:00-07:00,68.5,75.0
2025-05-12T13:45:00-07:00,68.2,75.0
2025-05-12T13:40:00-07:00,68.0,76.0
2025-05-12T13:35:00-07:00,68.4,75.0
2025-05-12T13:30:00-07:00,68.0,76.0
2025-05-12T13:25:00-07:00,68.2,75.0
2025-05-12T13:20:00-07:00,69.3,73.0
2025-05-12T13:15:00-07:00,69.3,74.0
2025-05-12T13:10:00-07:00,69.3,73.0
2025-05-12T13:05:00-07:00,68.4,75.0
2025-05-12T13:00:00-07:00,68.2,75.0
2025-05-12T12:55:00-07:00,67.5,75.0
2025-05-12T12:50:00-07:00,66.9,76.0
2025-05-12T12:45:00-07:00,67.8,76.0
2025-05-12T12:40:00-07:00,67.6,76.0
2025-05-12T12:35:00-07:00,67.1,76.0
2025-05-12T12:30:00-07:00,66.9,77.0
2025-05-12T12:25:00-07:00,66.9,76.0
2025-05-12T12:20:00-07:00,67.3,76.0
2025-05-12T12:15:00-07:00,68.0,75.0
2025-05-12T12:10:00-07:00,68.0,75.0
2025-05-12T12:05:00-07:00,67.3,75.0
2025-05-12T12:00:00-07:00,66.4,77.0
2025-05-12T11:55:00-07:00,66.7,77.0
2025-05-12T11:50:00-07:00,66.7,77.0
2025-05-12T11:45:00-07:00,66.9,77.0
2025-05-12T11:40:00-07:00,67.5,76.0
2025-05-12T11:35:00-07:00,68.4,75.0
2025-05-12T11:30:00-07:00,67.8,75.0
2025-05-12T11:25:00-07:00,67.8,75.0
2025-05-12T11:20:00-07:00,68.4,74.0
2025-05-12T11:15:00-07:00,68.5,74.0
2025-05-12T11:10:00-07:00,67.6,75.0
2025-05-12T11:05:00-07:00,67.5,76.0
2025-05-12T11:00:00-07:00,66.9,76.0
2025-05-12T10:55:00-07:00,66.6,77.0
2025-05-12T10:50:00-07:00,66.4,77.0
2025-05-12T10:45:00-07:00,66.2,77.0
2025-05-12T10:40:00-07:00,66.2,77.0
2025-05-12T10:35:00-07:00,66.0,78.0
2025-05-12T10:30:00-07:00,65.8,78.0
2025-05-12T10:25:00-07:00,65.3,78.0
2025-05-12T10:20:00-07:00,65.7,78.0
2025-05-12T10:15:00-07:00,66.2,77.0
2025-05-12T10:10:00-07:00,66.4,77.0
2025-05-12T10:05:00-07:00,66.2,78.0
2025-05-12T10:00:00-07:00,65.7,79.0
2025-05-12T09:55:00-07:00,64.9,80.0
2025-05-12T09:50:00-07:00,64.8,80.0
2025-05-12T09:45:00-07:00,64.6,80.0
2025-05-12T09:40:00-07:00,64.6,79.0
2025-05-12T09:35:00-07:00,65.3,78.0
2025-05-12T09:30:00-07:00,65.3,78.0
2025-05-12T09:25:00-07:00,65.5,78.0
2025-05-12T09:20:00-07:00,64.4,80.0
2025-05-12T09:15:00-07:00,64.0,80.0
2025-05-12T09:10:00-07:00,63.9,80.0
2025-05-12T09:05:00-07:00,63.5,81.0
2025-05-12T09:00:00-07:00,63.0,82.0
2025-05-12T08:55:00-07:00,62.8,83.0
2025-05-12T08:50:00-07:00,62.2,83.0
2025-05-12T08:45:00-07:00,62.1,84.0
2025-05-12T08:40:00-07:00,62.4,84.0
2025-05-12T08:35:00-07:00,62.2,84.0
2025-05-12T08:30:00-07:00,62.4,84.0
2025-05-12T08:25:00-07:00,62.2,85.0
2025-05-12T08:20:00-07:00,62.2,84.0
2025-05-12T08:15:00-07:00,62.2,84.0
2025-05-12T08:10:00-07:00,62.1,84.0
2025-05-12T08:05:00-07:00,61.9,85.0
2025-05-12T08:00:00-07:00,61.9,85.0
2025-05-12T07:55:00-07:00,61.5,85.0
2025-05-12T07:50:00-07:00,61.7,86.0
2025-05-12T07:45:00-07:00,61.7,86.0
2025-05-12T07:40:00-07:00,61.5,86.0
2025-05-12T07:35:00-07:00,61.5,87.0
2025-05-12T07:30:00-07:00,61.5,87.0
2025-05-12T07:25:00-07:00,61.3,87.0
2025-05-12T07:20:00-07:00,61.2,87.0
2025-05-12T07:15:00-07:00,61.3,87.0
2025-05-12T07:10:00-07:00,61.2,87.0
2025-05-12T07:05:00-07:00,61.0,87.0
2025-05-12T07:00:00-07:00,61.0,87.0
2025-05-12T06:55:00-07:00,60.8,87.0
2025-05-12T06:50:00-07:00,60.8,87.0
2025-05-12T06:45:00-07:00,60.8,88.0
2025-05-12T06:40:00-07:00,60.6,88.0
2025-05-12T06:35:00-07:00,60.6,88.0
2025-05-12T06:30:00-07:00,60.6,88.0
2025-05-12T06:25:00-07:00,60.4,88.0
2025-05-12T06:20:00-07:00,60.4,88.0
2025-05-12T06:15:00-07:00,60.6,88.0
2025-05-12T06:10:00-07:00,60.6,87.0
2025-05-12T06:05:00-07:00,60.8,87.0
2025-05-12T06:00:00-07:00,60.8,87.0
2025-05-12T05:55:00-07:00,60.8,87.0
2025-05-12T05:50:00-07:00,60.8,88.0
2025-05-12T05:45:00-07:00,60.8,87.0
2025-05-12T05:40:00-07:00,60.8,87.0
2025-05-12T05:35:00-07:00,60.8,87.0
2025-05-12T05:30:00-07:00,60.8,87.0
2025-05-12T05:25:00-07:00,61.0,87.0
2025-05-12T05:20:00-07:00,61.0,87.0
2025-05-12T05:15:00-07:00,61.0,87.0
2025-05-12T05:10:00-07:00,61.0,87.0
2025-05-12T05:05:00-07:00,61.2,87.0
2025-05-12T05:00:00-07:00,61.2,87.0
2025-05-12T04:55:00-07:00,61.2,88.0
2025-05-12T04:50:00-07:00,61.3,88.0
2025-05-12T04:45:00-07:00,61.2,88.0
2025-05-12T04:40:00-07:00,61.3,88.0
2025-05-12T04:35:00-07:00,61.3,88.0
2025-05-12T04:30:00-07:00,61.3,88.0
2025-05-12T04:25:00-07:00,61.3,88.0
2025-05-12T04:20:00-07:00,61.3,88.0
2025-05-12T04:15:00-07:00,61.3,88.0
2025-05-12T04:10:00-07:00,61.3,88.0
2025-05-12T04:05:00-07:00,61.2,88.0
2025-05-12T04:00:00-07:00,61.2,88.0
2025-05-12T03:55:00-07:00,61.2,88.0
2025-05-12T03:50:00-07:00,61.0,88.0
2025-05-12T03:45:00-07:00,61.0,88.0
2025-05-12T03:40:00-07:00,60.8,88.0
2025-05-12T03:35:00-07:00,60.8,88.0
2025-05-12T03:30:00-07:00,60.8,88.0
2025-05-12T03:25:00-07:00,60.6,89.0
2025-05-12T03:20:00-07:00,60.8,89.0
2025-05-12T03:15:00-07:00,60.8,89.0
2025-05-12T03:10:00-07:00,60.8,89.0
2025-05-12T03:05:00-07:00,61.0,89.0
2025-05-12T03:00:00-07:00,61.2,89.0
2025-05-12T02:55:00-07:00,61.2,88.0
2025-05-12T02:50:00-07:00,61.2,88.0
2025-05-12T02:45:00-07:00,61.3,88.0
2025-05-12T02:40:00-07:00,61.3,88.0
2025-05-12T02:35:00-07:00,61.2,88.0
2025-05-12T02:30:00-07:00,61.3,88.0
2025-05-12T02:25:00-07:00,61.2,88.0
2025-05-12T02:20:00-07:00,61.2,89.0
2025-05-12T02:15:00-07:00,61.3,89.0
2025-05-12T02:10:00-07:00,61.2,89.0
2025-05-12T02:05:00-07:00,61.2,89.0
2025-05-12T02:00:00-07:00,61.2,89.0
2025-05-12T01:55:00-07:00,61.2,89.0
2025-05-12T01:50:00-07:00,61.2,89.0
2025-05-12T01:45:00-07:00,61.3,88.0
2025-05-12T01:40:00-07:00,61.3,88.0
2025-05-12T01:35:00-07:00,61.5,88.0
2025-05-12T01:30:00-07:00,61.7,88.0
2025-05-12T01:25:00-07:00,61.7,88.0
2025-05-12T01:20:00-07:00,61.9,88.0
2025-05-12T01:15:00-07:00,61.7,88.0
2025-05-12T01:10:00-07:00,61.7,88.0
2025-05-12T01:05:00-07:00,61.7,88.0
2025-05-12T01:00:00-07:00,61.7,88.0
2025-05-12T00:55:00-07:00,61.7,88.0
2025-05-12T00:50:00-07:00,61.7,89.0
2025-05-12T00:45:00-07:00,61.7,89.0
2025-05-12T00:40:00-07:00,61.7,89.0
2025-05-12T00:35:00-07:00,61.5,89.0
2025-05-12T00:30:00-07:00,61.7,89.0
2025-05-12T00:25:00-07:00,61.5,89.0
2025-05-12T00:20:00-07:00,61.5,90.0
2025-05-12T00:15:00-07:00,61.5,90.0
2025-05-12T00:10:00-07:00,61.3,90.0
2025-05-12T00:05:00-07:00,61.5,90.0
2025-05-12T00:00:00-07:00,61.3,90.0
2025-05-11T23:55:00-07:00,61.3,90.0
2025-05-11T23:50:00-07:00,61.3,91.0
2025-05-11T23:45:00-07:00,61.2,91.0
2025-05-11T23:40:00-07:00,61.3,91.0
2025-05-11T23:35:00-07:00,61.3,92.0
2025-05-11T23:30:00-07:00,61.5,92.0
2025-05-11T23:25:00-07:00,61.5,92.0
2025-05-11T23:20:00-07:00,61.7,92.0
2025-05-11T23:15:00-07:00,61.9,93.0
2025-05-11T23:10:00-07:00,61.9,93.0
2025-05-11T23:05:00-07:00,61.9,93.0
2025-05-11T23:00:00-07:00,62.1,93.0
2025-05-11T22:55:00-07:00,61.9,93.0
2025-05-11T22:50:00-07:00,62.1,93.0
2025-05-11T22:45:00-07:00,61.9,92.0
2025-05-11T22:40:00-07:00,62.1,92.0
2025-05-11T22:35:00-07:00,62.1,92.0
2025-05-11T22:30:00-07:00,62.2,92.0
2025-05-11T22:25:00-07:00,62.2,92.0
2025-05-11T22:20:00-07:00,62.4,92.0
2025-05-11T22:15:00-07:00,62.4,92.0
2025-05-11T22:10:00-07:00,62.6,92.0
2025-05-11T22:05:00-07:00,62.6,93.0
2025-05-11T22:00:00-07:00,62.4,93.0
2025-05-11T21:55:00-07:00,62.4,93.0
2025-05-11T21:50:00-07:00,62.4,93.0
2025-05-11T21:45:00-07:00,62.4,93.0
2025-05-11T21:40:00-07:00,62.4,93.0
2025-05-11T21:35:00-07:00,62.4,93.0
2025-05-11T21:30:00-07:00,62.4,92.0
2025-05-11T21:25:00-07:00,62.6,92.0
2025-05-11T21:20:00-07:00,62.8,92.0
2025-05-11T21:15:00-07:00,63.1,92.0
2025-05-11T21:10:00-07:00,63.1,92.0
2025-05-11T21:05:00-07:00,63.3,92.0
2025-05-11T21:00:00-07:00,63.3,92.0
2025-05-11T20:55:00-07:00,63.3,92.0
2025-05-11T20:50:00-07:00,63.3,92.0
2025-05-11T20:45:00-07:00,,
2025-05-11T20:40:00-07:00,,
2025-05-11T20:35:00-07:00,,
2025-05-11T20:30:00-07:00,64.0,91.0
2025-05-11T20:25:00-07:00,64.0,91.0
2025-05-11T20:20:00-07:00,64.0,91.0
2025-05-11T20:15:00-07:00,64.0,91.0
2025-05-11T20:10:00-07:00,64.2,91.0
2025-05-11T20:05:00-07:00,64.4,91.0
2025-05-11T20:00:00-07:00,64.6,90.0
2025-05-11T19:55:00-07:00,64.8,90.0
2025-05-11T19:50:00-07:00,65.1,90.0
2025-05-11T19:45:00-07:00,65.1,89.0
2025-05-11T19:40:00-07:00,65.1,89.0
2025-05-11T19:35:00-07:00,65.1,89.0
2025-05-11T19:30:00-07:00,65.1,89.0
2025-05-11T19:25:00-07:00,65.1,89.0
2025-05-11T19:20:00-07:00,65.1,89.0
2025-05-11T19:15:00-07:00,65.3,88.0
2025-05-11T19:10:00-07:00,66.0,87.0
2025-05-11T19:05:00-07:00,66.7,86.0
2025-05-11T19:00:00-07:00,67.1,85.0
2025-05-11T18:55:00-07:00,68.2,83.0
2025-05-11T18:50:00-07:00,69.6,80.0
2025-05-11T18:45:00-07:00,70.9,74.0
2025-05-11T18:40:00-07:00,71.2,74.0
2025-05-11T18:35:00-07:00,71.6,73.0
2025-05-11T18:30:00-07:00,72.3,72.0
2025-05-11T18:25:00-07:00,72.7,71.0
2025-05-11T18:20:00-07:00,72.9,70.0
2025-05-11T18:15:00-07:00,73.2,69.0
2025-05-11T18:10:00-07:00,73.2,70.0
2025-05-11T18:05:00-07:00,73.0,70.0
2025-05-11T18:00:00-07:00,72.5,70.0
2025-05-11T17:55:00-07:00,71.6,73.0
2025-05-11T17:50:00-07:00,72.0,76.0
2025-05-11T17:45:00-07:00,72.9,74.0
2025-05-11T17:40:00-07:00,73.2,73.0
2025-05-11T17:35:00-07:00,,
2025-05-11T17:30:00-07:00,,
2025-05-11T17:25:00-07:00,76.6,64.0
2025-05-11T17:20:00-07:00,76.6,64.0
2025-05-11T17:15:00-07:00,76.6,64.0
2025-05-11T17:10:00-07:00,76.6,64.0
2025-05-11T17:05:00-07:00,,
2025-05-11T17:00:00-07:00,76.3,68.0
2025-05-11T16:55:00-07:00,76.3,68.0
2025-05-11T16:50:00-07:00,79.0,68.0
2025-05-11T16:45:00-07:00,79.0,68.0
2025-05-11T16:40:00-07:00,79.0,64.0
2025-05-11T16:35:00-07:00,79.0,64.0
2025-05-11T16:30:00-07:00,80.2,58.0
2025-05-11T16:25:00-07:00,80.4,58.0
2025-05-11T16:20:00-07:00,81.3,56.0
2025-05-11T16:15:00-07:00,81.3,57.0
2025-05-11T16:10:00-07:00,81.7,57.0
2025-05-11T16:05:00-07:00,81.9,55.0
2025-05-11T16:00:00-07:00,81.5,56.0
2025-05-11T15:55:00-07:00,81.0,59.0
2025-05-11T15:50:00-07:00,79.9,63.0
2025-05-11T15:45:00-07:00,81.0,61.0
2025-05-11T15:40:00-07:00,82.0,60.0
2025-05-11T15:35:00-07:00,80.8,62.0
2025-05-11T15:30:00-07:00,80.4,64.0
2025-05-11T15:25:00-07:00,80.1,66.0
2025-05-11T15:20:00-07:00,79.5,65.0
2025-05-11T15:15:00-07:00,79.2,67.0
2025-05-11T15:10:00-07:00,78.6,68.0
2025-05-11T15:05:00-07:00,79.3,65.0
2025-05-11T15:00:00-07:00,77.7,67.0
2025-05-11T14:55:00-07:00,76.8,68.0
2025-05-11T14:50:00-07:00,77.5,66.0
2025-05-11T14:45:00-07:00,78.6,64.0
2025-05-11T14:40:00-07:00,78.1,64.0
2025-05-11T14:35:00-07:00,77.4,64.0
2025-05-11T14:30:00-07:00,75.9,66.0
2025-05-11T14:25:00-07:00,75.7,68.0
2025-05-11T14:20:00-07:00,75.2,72.0
2025-05-11T14:15:00-07:00,75.6,72.0
2025-05-11T14:10:00-07:00,75.6,72.0
2025-05-11T14:05:00-07:00,75.4,72.0
2025-05-11T14:00:00-07:00,74.8,72.0
2025-05-11T13:55:00-07:00,75.9,72.0
2025-05-11T13:50:00-07:00,77.4,68.0
2025-05-11T13:45:00-07:00,76.6,69.0
2025-05-11T13:40:00-07:00,76.8,68.0
2025-05-11T13:35:00-07:00,76.6,69.0
2025-05-11T13:30:00-07:00,76.3,68.0
2025-05-11T13:25:00-07:00,75.7,70.0
2025-05-11T13:20:00-07:00,75.6,72.0
2025-05-11T13:15:00-07:00,77.4,69.0
2025-05-11T13:10:00-07:00,75.9,71.0
2025-05-11T13:05:00-07:00,75.9,71.0
2025-05-11T13:00:00-07:00,75.6,72.0
2025-05-11T12:55:00-07:00,75.2,72.0
2025-05-11T12:50:00-07:00,75.0,73.0
2025-05-11T12:45:00-07:00,74.3,75.0
2025-05-11T12:40:00-07:00,74.1,76.0
2025-05-11T12:35:00-07:00,74.3,75.0
2025-05-11T12:30:00-07:00,74.5,76.0
2025-05-11T12:25:00-07:00,74.5,76.0
2025-05-11T12:20:00-07:00,75.4,73.0
2025-05-11T12:15:00-07:00,75.6,73.0
2025-05-11T12:10:00-07:00,74.5,75.0
2025-05-11T12:05:00-07:00,,
2025-05-11T12:00:00-07:00,74.1,76.0
2025-05-11T11:55:00-07:00,74.1,76.0
2025-05-11T11:50:00-07:00,74.1,76.0
2025-05-11T11:45:00-07:00,74.3,76.0
2025-05-11T11:40:00-07:00,74.5,75.0
2025-05-11T11:35:00-07:00,74.3,75.0
2025-05-11T11:30:00-07:00,,
2025-05-11T11:25:00-07:00,74.7,72.0
2025-05-11T11:20:00-07:00,74.7,72.0
2025-05-11T11:15:00-07:00,74.7,72.0
2025-05-11T11:10:00-07:00,75.2,72.0
2025-05-11T11:05:00-07:00,75.0,72.0
2025-05-11T11:00:00-07:00,75.0,73.0
2025-05-11T10:55:00-07:00,74.8,73.0
2025-05-11T10:50:00-07:00,74.5,75.0
2025-05-11T10:45:00-07:00,73.6,75.0
2025-05-11T10:40:00-07:00,72.7,77.0
2025-05-11T10:35:00-07:00,72.5,78.0
2025-05-11T10:30:00-07:00,72.1,79.0
2025-05-11T10:25:00-07:00,71.8,80.0
2025-05-11T10:20:00-07:00,72.3,80.0
2025-05-11T10:15:00-07:00,72.1,80.0
2025-05-11T10:10:00-07:00,71.8,79.0
2025-05-11T10:05:00-07:00,71.8,80.0
2025-05-11T10:00:00-07:00,71.1,81.0
2025-05-11T09:55:00-07:00,71.1,81.0
2025-05-11T09:50:00-07:00,70.7,83.0
2025-05-11T09:45:00-07:00,70.0,84.0
2025-05-11T09:40:00-07:00,69.6,84.0
2025-05-11T09:35:00-07:00,70.2,84.0
2025-05-11T09:30:00-07:00,69.8,85.0
2025-05-11T09:25:00-07:00,69.6,85.0
2025-05-11T09:20:00-07:00,69.4,86.0
2025-05-11T09:15:00-07:00,68.9,87.0
2025-05-11T09:10:00-07:00,,
2025-05-11T09:05:00-07:00,68.5,87.0
2025-05-11T09:00:00-07:00,68.5,87.0
2025-05-11T08:55:00-07:00,68.5,87.0
2025-05-11T08:50:00-07:00,68.2,87.0
2025-05-11T08:45:00-07:00,68.0,88.0
2025-05-11T08:40:00-07:00,67.8,88.0
2025-05-11T08:35:00-07:00,67.8,88.0
2025-05-11T08:30:00-07:00,67.8,88.0
2025-05-11T08:25:00-07:00,68.0,87.0
2025-05-11T08:20:00-07:00,69.3,84.0
2025-05-11T08:15:00-07:00,70.0,80.0
2025-05-11T08:10:00-07:00,70.2,79.0
2025-05-11T08:05:00-07:00,69.6,79.0
2025-05-11T08:00:00-07:00,67.8,83.0
2025-05-11T07:55:00-07:00,66.4,87.0
2025-05-11T07:50:00-07:00,65.3,91.0
2025-05-11T07:45:00-07:00,64.6,94.0
2025-05-11T07:40:00-07:00,64.0,96.0
2025-05-11T07:35:00-07:00,63.7,96.0
2025-05-11T07:30:00-07:00,63.3,96.0
2025-05-11T07:25:00-07:00,63.0,96.0
2025-05-11T07:20:00-07:00,62.6,96.0
2025-05-11T07:15:00-07:00,62.4,96.0
2025-05-11T07:10:00-07:00,62.1,96.0
2025-05-11T07:05:00-07:00,62.1,96.0
2025-05-11T07:00:00-07:00,61.9,96.0
2025-05-11T06:55:00-07:00,61.5,96.0
2025-05-11T06:50:00-07:00,61.2,96.0
2025-05-11T06:45:00-07:00,61.2,96.0
2025-05-11T06:40:00-07:00,61.2,96.0
2025-05-11T06:35:00-07:00,61.2,96.0
2025-05-11T06:30:00-07:00,61.3,96.0
2025-05-11T06:25:00-07:00,61.2,96.0
2025-05-11T06:20:00-07:00,61.2,96.0
2025-05-11T06:15:00-07:00,61.2,96.0
2025-05-11T06:10:00-07:00,61.3,96.0
2025-05-11T06:05:00-07:00,61.3,96.0
2025-05-11T06:00:00-07:00,61.5,96.0
2025-05-11T05:55:00-07:00,61.9,96.0
2025-05-11T05:50:00-07:00,62.1,96.0
2025-05-11T05:45:00-07:00,61.9,96.0
2025-05-11T05:40:00-07:00,61.9,96.0
2025-05-11T05:35:00-07:00,61.9,96.0
2025-05-11T05:30:00-07:00,61.9,96.0
2025-05-11T05:25:00-07:00,61.9,96.0
2025-05-11T05:20:00-07:00,61.9,96.0
2025-05-11T05:15:00-07:00,61.9,95.0
2025-05-11T05:10:00-07:00,61.9,95.0
2025-05-11T05:05:00-07:00,61.9,95.0
2025-05-11T05:00:00-07:00,61.9,95.0
2025-05-11T04:55:00-07:00,62.1,95.0
2025-05-11T04:50:00-07:00,62.2,95.0
2025-05-11T04:45:00-07:00,62.2,95.0
2025-05-11T04:40:00-07:00,62.4,95.0
2025-05-11T04:35:00-07:00,62.6,95.0
2025-05-11T04:30:00-07:00,62.6,95.0
2025-05-11T04:25:00-07:00,62.4,95.0
2025-05-11T04:20:00-07:00,62.4,95.0
2025-05-11T04:15:00-07:00,62.4,95.0
2025-05-11T04:10:00-07:00,62.4,95.0
2025-05-11T04:05:00-07:00,62.4,95.0
2025-05-11T04:00:00-07:00,62.6,95.0
2025-05-11T03:55:00-07:00,62.6,94.0
2025-05-11T03:50:00-07:00,62.8,94.0
2025-05-11T03:45:00-07:00,63.0,94.0
2025-05-11T03:40:00-07:00,63.0,94.0
2025-05-11T03:35:00-07:00,63.0,94.0
2025-05-11T03:30:00-07:00,63.1,94.0
2025-05-11T03:25:00-07:00,63.1,94.0
2025-05-11T03:20:00-07:00,63.3,93.0
2025-05-11T03:15:00-07:00,63.1,93.0
2025-05-11T03:10:00-07:00,63.3,93.0
2025-05-11T03:05:00-07:00,63.3,93.0
